snr,wifi_db,exp_phase_shift,exp_doppler_shift,found_phase_shift,found_doppler_shift
-50,-100,5056,592,6153,500
-50,-100,593,-418,9756,-900
-50,-100,8835,-698,6147,-400
-50,-100,6143,-960,9229,600
-50,-100,4369,706,2677,600
-50,-100,9770,-866,7338,0
-50,-100,8246,-154,865,200
-50,-100,288,601,6094,900
-50,-100,3451,-125,2946,-100
-50,-100,4504,557,6210,-100
-50,-100,7866,245,8758,-700
-50,-100,4363,66,9045,900
-50,-100,1612,-194,3856,100
-50,-100,2948,384,4290,800
-50,-100,1999,218,3752,-1000
-50,-100,2280,-530,4816,-200
-50,-100,8522,74,5466,-300
-50,-100,7891,178,8162,-800
-50,-100,9522,-345,4988,500
-50,-100,1372,-860,5896,-700
-50,-100,5550,76,3180,-500
-50,-90,4556,17,7024,900
-50,-90,3597,186,7237,-700
-50,-90,6566,-494,9308,900
-50,-90,816,891,3671,700
-50,-90,543,999,6039,600
-50,-90,1522,-281,8830,900
-50,-90,8104,-924,2184,400
-50,-90,1879,389,9607,600
-50,-90,6103,414,2015,-400
-50,-90,4237,799,5204,500
-50,-90,5319,-359,4857,400
-50,-90,3202,-334,727,-700
-50,-90,1008,-370,1192,800
-50,-90,584,-844,3601,400
-50,-90,1211,-21,3908,-1000
-50,-90,9038,-999,6929,900
-50,-90,6080,445,2626,-1000
-50,-90,8325,-683,8081,400
-50,-90,9329,-6,6422,800
-50,-90,3458,-972,645,400
-50,-90,1253,-181,2009,-700
-50,-90,2921,256,7237,-800
-50,-90,568,-755,239,600
-50,-90,9827,109,9380,0
-50,-90,4584,-300,1504,300
-50,-90,2569,-634,6377,900
-50,-90,6601,798,3445,-500
-50,-90,4489,-638,1243,200
-50,-90,4514,959,2326,500
-50,-90,5566,938,5837,-400
-50,-90,7535,611,1227,-200
-50,-90,125,-313,8255,900
-50,-90,3060,-542,3546,900
-50,-90,8715,-371,5763,-800
-50,-90,8487,-363,5414,-1000
-50,-90,6880,18,3861,900
-50,-90,3907,-884,227,-900
-50,-90,514,-798,9740,600
-50,-90,6038,590,2814,-200
-50,-90,8400,-653,3638,200
-50,-90,8348,270,4804,400
-50,-90,7619,401,1670,-1000
-50,-90,7362,225,8469,600
-50,-90,1045,-72,4628,-900
-50,-90,757,-419,9615,200
-50,-90,2017,-249,2758,700
-50,-90,6460,-134,6181,-1000
-50,-90,5968,-468,8811,-600
-50,-90,9082,253,391,-300
-50,-90,3472,-837,1802,700
-50,-90,4351,888,6390,-1000
-50,-90,1495,-938,9897,-600
-50,-90,3809,48,8218,-300
-50,-90,455,449,9065,400
-50,-90,3636,-971,8539,0
-50,-90,2511,-521,8591,-500
-50,-90,7722,-196,5249,600
-50,-90,6544,864,9069,-600
-50,-90,7733,-908,948,-400
-50,-90,6112,-802,6771,800
-50,-90,184,628,9213,600
-50,-90,5053,583,3980,-700
-50,-90,1018,244,3330,900
-50,-90,5573,616,3183,100
-50,-90,2790,748,939,0
-50,-90,4017,400,1100,900
-50,-90,4638,-695,1393,800
-50,-90,9389,229,1945,-800
-50,-90,6826,882,7331,900
-50,-90,7451,849,7175,-1000
-50,-90,245,-26,8137,200
-50,-90,2515,859,2857,-300
-50,-90,8240,635,2170,200
-50,-90,7728,895,7222,-800
-50,-90,161,29,1474,-200
-50,-90,9476,-83,2687,-200
-50,-90,9243,526,1022,900
-50,-90,1503,-200,9635,300
-50,-90,644,-415,8663,-700
-50,-90,1829,-9,739,900
-50,-90,9944,824,8261,-1000
-50,-90,6494,216,6516,300
-50,-90,2679,811,8443,-500
-50,-90,5415,-312,8124,900
-50,-90,298,972,99,-700
-50,-90,9623,390,3180,-900
-50,-90,5695,202,9819,-1000
-50,-90,4266,-77,9213,300
-50,-90,6266,586,7947,300
-50,-90,1122,872,5957,0
-50,-90,8624,858,3857,-300
-50,-90,8414,-139,1725,400
-50,-90,2596,-551,5914,0
-50,-90,6165,-590,1857,-900
-50,-90,8500,48,8179,900
-50,-90,1873,-422,7649,700
-50,-90,572,-199,9635,300
-50,-90,8968,-149,3268,-600
-50,-90,1983,93,8271,-900
-50,-90,693,-940,8164,200
-50,-80,1218,142,2499,700
-50,-80,8597,989,1210,-800
-50,-80,5198,-822,3438,500
-50,-80,9845,-222,3930,400
-50,-80,1394,189,1312,500
-50,-80,5054,-580,5715,800
-50,-80,6246,-539,4866,-100
-50,-80,3011,-919,461,800
-50,-80,9283,-997,4498,-200
-50,-80,2182,168,3538,-1000
-50,-80,9344,156,6151,-500
-50,-80,4542,-222,7460,-800
-50,-80,9975,-954,1370,800
-50,-80,2567,-923,2238,-600
-50,-80,8833,364,2967,-300
-50,-80,9694,46,6458,0
-50,-80,5671,-68,910,600
-50,-80,5732,-328,4316,400
-50,-80,3141,-263,30,500
-50,-80,7658,-900,7987,-800
-50,-80,4188,992,5771,-1000
-50,-80,9867,306,7771,-200
-50,-80,5314,-129,8381,800
-50,-80,3162,-243,9634,-400
-50,-80,4681,-60,2976,900
-50,-80,9574,885,3065,100
-50,-80,2309,527,4628,-200
-50,-80,2978,27,257,-800
-50,-80,6991,174,2573,300
-50,-80,3535,364,5404,400
-50,-80,8006,-229,3458,-200
-50,-80,983,-404,3640,700
-50,-80,6147,699,1574,400
-50,-80,9656,-52,7852,-1000
-50,-80,294,-977,2295,0
-50,-80,966,615,2958,100
-50,-80,7767,282,6763,900
-50,-80,5994,26,2195,-900
-50,-80,288,-871,8433,900
-50,-80,3648,-208,7705,100
-50,-80,6171,80,9582,200
-50,-80,2170,611,8812,-500
-50,-80,3488,248,9963,-600
-50,-80,3180,925,9533,-300
-50,-80,5771,577,5077,800
-50,-80,1412,-298,5403,900
-50,-80,8435,893,2123,200
-50,-80,26,-540,4284,-300
-50,-80,4660,296,6449,-800
-50,-80,4298,967,8630,100
-50,-80,5169,-926,5217,400
-50,-80,9414,-59,776,-600
-50,-80,4688,-274,8874,-600
-50,-80,1514,55,483,-500
-50,-80,6310,-167,3400,0
-50,-80,6439,990,4215,-100
-50,-80,5817,18,7951,900
-50,-80,5863,541,8530,900
-50,-80,723,-490,9077,900
-50,-80,2835,-653,8120,0
-50,-80,3404,692,8792,100
-50,-80,6054,-614,6568,900
-50,-80,4234,-600,8932,700
-50,-80,1179,-237,5134,900
-50,-80,2791,348,189,700
-50,-80,7621,503,7225,-600
-50,-80,3601,-701,418,700
-50,-80,6553,821,6752,900
-50,-80,8572,449,9085,-800
-50,-80,6396,102,1560,-600
-50,-80,5077,374,7747,-500
-50,-80,4844,-98,4944,900
-50,-80,3813,986,4353,-1000
-50,-80,1828,-846,9518,900
-50,-80,2928,675,1979,-400
-50,-80,2606,-331,247,-300
-50,-80,556,873,3485,-800
-50,-80,7579,-91,1580,-500
-50,-80,9164,1000,7157,100
-50,-80,6951,-260,8637,400
-50,-80,756,704,2937,500
-50,-80,9077,-331,3185,-600
-50,-80,3117,18,8132,-1000
-50,-80,9060,190,7771,-100
-50,-80,7322,745,296,900
-50,-80,6655,-877,4679,700
-50,-80,4292,-136,5398,100
-50,-80,2351,-422,1031,900
-50,-80,8935,-404,7010,300
-50,-80,7917,935,2119,700
-50,-80,2231,-848,51,-700
-50,-80,7371,-913,3891,0
-50,-80,4646,-284,7314,800
-50,-80,8620,168,9318,-100
-50,-80,1163,132,2810,400
-50,-80,1574,614,2093,-1000
-50,-80,1862,-985,8161,-300
-50,-80,4831,-586,8544,100
-50,-80,9905,-242,4301,-200
-50,-80,6375,926,4011,300
-50,-70,2171,-784,3732,-500
-50,-70,9734,106,2665,0
-50,-70,2474,-174,3480,-200
-50,-70,5536,-964,4745,-1000
-50,-70,6883,-816,6870,-1000
-50,-70,4600,442,1444,900
-50,-70,2439,291,4205,0
-50,-70,4189,-430,6548,-700
-50,-70,6200,-137,6092,-500
-50,-70,9671,-490,120,-500
-50,-70,7535,968,6756,100
-50,-70,7467,102,4808,-200
-50,-70,7765,799,3870,-800
-50,-70,9315,121,3757,300
-50,-70,597,-236,1335,-400
-50,-70,3778,-366,5349,900
-50,-70,4392,-142,2378,-700
-50,-70,5180,414,6450,900
-50,-70,8238,170,2314,500
-50,-70,4439,724,4671,-300
-50,-70,4256,-188,7836,900
-50,-70,1883,-821,4206,900
-50,-70,6488,565,7610,-100
-50,-70,9972,121,5923,-300
-50,-70,9160,353,6302,800
-50,-70,3622,546,5153,900
-50,-70,4457,397,9117,400
-50,-70,92,688,6867,-200
-50,-70,598,-395,7195,-700
-50,-70,3831,-420,4247,900
-50,-70,1905,982,8551,500
-50,-70,4105,597,7183,-600
-50,-70,6974,-3,8147,-1000
-50,-70,1074,-462,7492,0
-50,-70,4694,-99,6323,200
-50,-70,235,-53,9999,200
-50,-70,4858,186,530,-600
-50,-70,5525,-426,7316,-900
-50,-70,891,247,2973,-1000
-50,-70,249,576,992,600
-50,-70,6603,341,2871,600
-50,-70,9719,-895,4707,0
-50,-70,9926,-252,6140,-400
-50,-70,6365,-628,4688,800
-50,-70,6146,-337,3766,-300
-50,-70,9274,-500,595,-1000
-50,-70,2208,961,9110,900
-50,-70,7181,-275,465,900
-50,-70,2548,-7,809,-100
-50,-70,4929,742,3693,-1000
-50,-70,6928,-283,5328,400
-50,-70,2123,-947,8658,-900
-50,-70,5647,-27,17,-800
-50,-70,8047,62,1527,-500
-50,-70,5753,660,7226,700
-50,-70,5071,-172,2248,-800
-50,-70,9867,713,3684,0
-50,-70,4307,-847,2998,-300
-50,-70,1992,692,1959,900
-50,-70,3680,-242,1798,-500
-50,-70,2440,915,4511,600
-50,-70,6418,-355,3607,-400
-50,-70,845,712,1378,700
-50,-70,5061,-207,6651,-300
-50,-70,9296,-335,4135,-300
-50,-70,9174,693,9057,900
-50,-70,624,-567,2318,-700
-50,-70,8449,-393,7296,900
-50,-70,5660,-178,8665,100
-50,-70,3401,-169,731,900
-50,-70,1449,-150,7484,-1000
-50,-70,224,-543,3497,0
-50,-70,971,-443,8026,200
-50,-70,7208,-362,1245,700
-50,-70,4159,-55,4576,700
-50,-70,6255,-449,9494,-100
-50,-70,2872,346,3560,-700
-50,-70,2559,959,7517,-800
-50,-70,7130,-695,8812,-300
-50,-70,3506,-375,1973,-400
-50,-70,2104,-524,4174,500
-50,-70,531,-416,8205,-1000
-50,-70,6687,-583,6390,-500
-50,-70,212,175,8080,500
-50,-70,2595,7,1365,900
-50,-70,7861,137,2598,-100
-50,-70,8027,463,6486,500
-50,-70,7508,-6,7829,-900
-50,-70,9165,97,3117,-700
-50,-70,7846,859,4307,-900
-50,-70,1406,879,3412,500
-50,-70,2540,-348,7685,-1000
-50,-70,7878,-678,7053,-100
-50,-70,6843,769,796,300
-50,-70,9632,204,5863,500
-50,-70,5247,-353,2095,-500
-50,-70,7794,-280,9270,300
-50,-70,932,-342,9260,-500
-50,-70,5266,322,3157,-900
-50,-70,4944,261,2634,-800
-50,-60,927,-874,5518,900
-50,-60,6129,-223,2010,-1000
-50,-60,3672,-395,3593,900
-50,-60,2758,368,7373,-100
-50,-60,6341,-130,6269,-600
-50,-60,4096,17,9047,-1000
-50,-60,2837,-125,4611,900
-50,-60,9977,-743,5362,-200
-50,-60,7709,-949,2822,-600
-50,-60,4575,136,2671,100
-50,-60,8218,755,6805,600
-50,-60,5303,997,6479,600
-50,-60,7848,-866,9549,200
-50,-60,4528,337,9926,800
-50,-60,6624,-553,4809,-1000
-50,-60,7578,-491,1545,-500
-50,-60,116,390,9053,-900
-50,-60,8449,-487,7298,-1000
-50,-60,7911,-816,9587,-500
-50,-60,6224,560,1360,900
-50,-60,5549,-674,6766,-400
-50,-60,1672,-45,3071,-300
-50,-60,3169,-388,8148,600
-50,-60,6905,-664,2713,200
-50,-60,1906,776,9788,-500
-50,-60,4302,-263,4217,-400
-50,-60,8230,420,978,400
-50,-60,1346,596,8036,300
-50,-60,1603,688,407,-900
-50,-60,6353,342,5003,-500
-50,-60,3360,-643,5374,-400
-50,-60,3863,-936,1431,-1000
-50,-60,1516,-126,7156,-700
-50,-60,7860,229,3506,-600
-50,-60,1888,102,4774,700
-50,-60,6395,-957,6086,500
-50,-60,7206,571,7473,-400
-50,-60,7691,435,17,-1000
-50,-60,1004,-549,1670,-600
-50,-60,2059,840,9797,100
-50,-60,8402,494,8688,-700
-50,-60,1211,359,7540,-1000
-50,-60,8821,884,3552,600
-50,-60,6832,732,5039,800
-50,-60,2898,-940,9600,900
-50,-60,1984,994,181,800
-50,-60,5348,-61,9699,100
-50,-60,1144,-768,4865,300
-50,-60,1071,-349,4728,-1000
-50,-60,526,398,773,-1000
-50,-60,1997,-35,4133,-800
-50,-60,6702,505,6851,-1000
-50,-60,9461,994,8303,600
-50,-60,1242,532,1067,900
-50,-60,2199,-231,3748,900
-50,-60,3216,629,7981,-100
-50,-60,6400,985,4073,500
-50,-60,4531,-27,4954,600
-50,-60,1676,241,8111,-100
-50,-60,9218,-369,7499,500
-50,-60,5864,-124,4519,-400
-50,-60,91,636,8239,-1000
-50,-60,840,-641,2693,200
-50,-60,4516,764,7455,0
-50,-60,9582,-868,5901,-1000
-50,-60,6602,436,7975,700
-50,-60,4757,597,3889,-300
-50,-60,9082,-895,3022,-1000
-50,-60,6885,-142,8708,900
-50,-60,8097,457,2905,300
-50,-60,7932,687,9654,-300
-50,-60,6525,670,8123,-900
-50,-60,288,869,7089,400
-50,-60,9606,313,4642,900
-50,-60,7876,-484,2373,200
-50,-60,5010,794,8507,-1000
-50,-60,2310,-374,4952,-900
-50,-60,5235,280,5603,300
-50,-60,4766,494,733,-700
-50,-60,3789,-175,1567,-700
-50,-60,6741,-611,5648,-1000
-50,-60,4678,595,7323,-1000
-50,-60,3441,-588,680,-800
-50,-60,1436,-754,7485,800
-50,-60,2530,177,2210,-300
-50,-60,4410,-801,1749,-1000
-50,-60,4275,909,6631,300
-50,-60,6911,-391,3216,-400
-50,-60,8636,-774,9447,-700
-50,-60,5593,798,8504,-500
-50,-60,302,-246,6907,-600
-50,-60,6541,898,9285,-500
-50,-60,7883,-923,6289,900
-50,-60,6643,-528,3555,0
-50,-60,2568,720,530,500
-50,-60,1265,-230,7788,-800
-50,-60,5692,-359,8973,-300
-50,-60,7960,-331,9181,600
-50,-60,6835,29,9429,-200
-50,-60,8678,872,7853,300
-50,-50,410,-839,2973,900
-50,-50,1612,446,3505,-200
-50,-50,6987,164,1525,-300
-50,-50,9791,-274,7195,-300
-50,-50,5359,421,2522,-400
-50,-50,286,80,1595,900
-50,-50,7974,405,4951,500
-50,-50,9356,-60,9734,500
-50,-50,8715,-592,2608,-1000
-50,-50,4298,-212,7572,900
-50,-50,778,319,6737,-600
-50,-50,1467,-146,731,0
-50,-50,2241,375,2607,-1000
-50,-50,9071,-937,1762,700
-50,-50,1508,375,5841,-500
-50,-50,1834,174,1667,200
-50,-50,1686,712,1192,500
-50,-50,7992,481,4072,400
-50,-50,6069,316,6447,-200
-50,-50,2623,-82,2590,-800
-50,-50,1260,394,5751,400
-50,-50,3223,-995,4513,-1000
-50,-50,4720,-640,8691,-600
-50,-50,8416,-845,8578,700
-50,-50,4489,-467,9515,-500
-50,-50,6424,228,343,-1000
-50,-50,7024,964,3088,-500
-50,-50,6369,422,9624,500
-50,-50,8201,763,8861,500
-50,-50,1071,378,6632,500
-50,-50,8466,-290,9966,-400
-50,-50,1684,-585,6594,0
-50,-50,1431,361,8771,900
-50,-50,2172,944,2108,600
-50,-50,6704,522,8311,-1000
-50,-50,6315,75,8775,300
-50,-50,9688,252,8035,-900
-50,-50,5354,124,4011,-700
-50,-50,405,-446,6543,-700
-50,-50,5892,-775,8163,-100
-50,-50,343,623,8701,800
-50,-50,6940,154,5888,-300
-50,-50,7165,-840,4240,900
-50,-50,264,858,2344,-300
-50,-50,907,-292,2027,700
-50,-50,5549,137,2913,900
-50,-50,8548,481,8961,-900
-50,-50,5403,-15,9346,600
-50,-50,7882,-855,6079,700
-50,-50,6098,521,8995,0
-50,-50,4566,895,6890,-700
-50,-50,8367,-684,2106,-400
-50,-50,889,869,1809,0
-50,-50,7399,-749,2524,-100
-50,-50,7086,487,7725,400
-50,-50,8154,888,6796,600
-50,-50,3059,-430,2269,400
-50,-50,1608,-284,4065,-1000
-50,-50,8761,521,3768,900
-50,-50,9350,-511,2667,100
-50,-50,4284,-358,8899,-500
-50,-50,1152,-807,5324,-1000
-50,-50,2454,-487,2393,600
-50,-50,4801,-85,6033,0
-50,-50,6407,-258,3241,900
-50,-50,106,-928,8644,300
-50,-50,8283,996,4395,-100
-50,-50,2801,-601,8311,-1000
-50,-50,6986,-481,4484,400
-50,-50,8433,-800,6061,600
-50,-50,8163,-338,5197,500
-50,-50,7241,-912,2840,900
-50,-50,9316,-397,8516,200
-50,-50,6718,-812,871,100
-50,-50,6149,-466,6569,-1000
-50,-50,5416,616,7069,500
-50,-50,5877,-710,8208,700
-50,-50,7665,-133,7798,900
-50,-50,4254,451,4241,600
-50,-50,9591,-108,2843,400
-50,-50,4132,904,5259,-800
-50,-50,7821,362,8261,100
-50,-50,9785,-180,3423,-600
-50,-50,798,-903,8108,-400
-50,-50,775,661,1908,900
-50,-50,9782,-304,8837,-400
-50,-50,1278,550,7713,-100
-50,-50,3246,825,2884,400
-50,-50,3518,-150,2163,-1000
-50,-50,1240,430,9240,800
-50,-50,4723,-393,203,-1000
-50,-50,687,-31,144,200
-50,-50,5399,-749,906,200
-50,-50,9885,-819,4243,800
-50,-50,7174,-149,5588,900
-50,-50,7213,-750,1434,600
-50,-50,5486,-501,7411,-1000
-50,-50,4596,632,3849,900
-50,-50,2284,-948,1070,-900
-50,-50,6202,-581,6688,700
-50,-40,5507,661,8222,-900
-50,-40,9963,-542,8720,500
-50,-40,8960,-606,613,-800
-50,-40,330,853,3635,800
-50,-40,3013,769,530,900
-50,-40,4728,-839,6225,-100
-50,-40,8456,849,9553,300
-50,-40,9169,-592,5324,-200
-50,-40,4198,-694,4834,-1000
-50,-40,2196,-968,6408,700
-50,-40,6432,437,7999,500
-50,-40,9255,96,6834,600
-50,-40,1279,39,4790,-700
-50,-40,6308,-734,1614,200
-50,-40,7958,14,2793,400
-50,-40,2179,620,3714,-400
-50,-40,656,-335,8600,-400
-50,-40,3264,132,3993,500
-50,-40,3513,-352,6890,900
-50,-40,7162,340,7323,200
-50,-40,3496,631,9727,-900
-50,-40,3036,-66,7389,200
-50,-40,7607,928,5145,-400
-50,-40,7700,-787,2141,-1000
-50,-40,8106,293,7828,-700
-50,-40,3989,377,6840,-200
-50,-40,8293,63,1173,-700
-50,-40,1874,-300,3779,-100
-50,-40,8428,-178,8074,700
-50,-40,9590,-601,191,-200
-50,-40,9176,-357,8089,-400
-50,-40,4419,-468,3680,-700
-50,-40,3883,-39,6532,-400
-50,-40,175,899,471,300
-50,-40,2426,-314,498,-900
-50,-40,8084,-832,9693,200
-50,-40,3095,-43,6326,-400
-50,-40,6359,692,2881,-500
-50,-40,3170,810,860,900
-50,-40,1305,-270,8318,700
-50,-40,9307,73,9891,100
-50,-40,3124,-756,5348,100
-50,-40,5019,-389,5972,-700
-50,-40,3593,-115,3057,-200
-50,-40,4957,949,5670,-500
-50,-40,597,-177,9899,200
-50,-40,232,484,3507,-100
-50,-40,6562,-433,2225,-300
-50,-40,5047,461,4743,-700
-50,-40,1210,-824,140,400
-50,-40,535,840,5506,600
-50,-40,6657,476,3354,100
-50,-40,7845,270,9753,700
-50,-40,5315,424,4831,700
-50,-40,1658,-854,9287,900
-50,-40,4654,100,8521,-100
-50,-40,4241,262,9677,-100
-50,-40,5058,93,6840,100
-50,-40,234,-338,2492,900
-50,-40,9414,658,662,-900
-50,-40,9535,-905,5169,-500
-50,-40,4718,-976,7726,0
-50,-40,2355,200,1669,800
-50,-40,6783,960,5363,400
-50,-40,6983,-300,3859,-300
-50,-40,3068,-650,22,100
-50,-40,7492,782,1691,500
-50,-40,5651,-562,4838,-700
-50,-40,263,-2,2998,400
-50,-40,9172,782,1150,-800
-50,-40,7208,-635,4948,-600
-50,-40,7563,-945,6807,700
-50,-40,627,-1,4320,300
-50,-40,1768,-646,9524,-500
-50,-40,4542,910,2109,-100
-50,-40,3980,-31,1888,-500
-50,-40,4883,-250,5946,700
-50,-40,5506,323,2677,700
-50,-40,2504,-152,3620,400
-50,-40,2537,167,4732,-1000
-50,-40,623,11,2952,400
-50,-40,860,-180,4101,-1000
-50,-40,1129,362,6776,-600
-50,-40,6719,952,8095,300
-50,-40,6639,266,692,100
-50,-40,2809,-143,9905,200
-50,-40,5488,797,2943,-300
-50,-40,2983,-375,9299,-800
-50,-40,2645,370,3668,100
-50,-40,4866,679,624,900
-50,-40,4700,-710,4414,-800
-50,-40,1862,-344,7553,-1000
-50,-40,2109,-199,2398,-500
-50,-40,6958,836,6381,600
-50,-40,7387,486,5598,200
-50,-40,4729,-807,715,-100
-50,-40,6326,653,7827,300
-50,-40,4655,151,5330,-1000
-50,-40,2916,913,4560,0
-50,-40,348,761,7365,-400
-50,-30,9553,538,2866,800
-50,-30,3482,-422,311,800
-50,-30,536,-719,3421,0
-50,-30,4890,-911,4598,200
-50,-30,6612,-347,5822,-500
-50,-30,5878,-33,7468,-400
-50,-30,209,449,8895,-600
-50,-30,4611,949,7374,-100
-50,-30,7186,672,7407,-700
-50,-30,6431,60,2689,900
-50,-30,3017,-374,5237,-500
-50,-30,1869,48,5122,100
-50,-30,8341,-66,7442,900
-50,-30,9353,-321,2148,300
-50,-30,6364,449,7855,400
-50,-30,8503,-895,3505,-200
-50,-30,2873,-744,9053,400
-50,-30,5775,610,1454,-700
-50,-30,5176,584,9019,200
-50,-30,2017,477,194,-400
-50,-30,7197,705,141,100
-50,-30,2735,112,2525,900
-50,-30,9930,-593,9310,400
-50,-30,5411,169,5756,0
-50,-30,2949,-613,1977,400
-50,-30,3891,574,6803,900
-50,-30,2819,462,1103,-100
-50,-30,2529,-332,9647,-1000
-50,-30,3995,-661,7254,-800
-50,-30,9582,-609,7960,-300
-50,-30,7111,-815,9577,-800
-50,-30,4716,364,8803,400
-50,-30,9036,-452,592,300
-50,-30,7907,557,924,-500
-50,-30,2202,26,1035,400
-50,-30,3767,891,9053,0
-50,-30,6632,-949,8743,200
-50,-30,3977,587,9511,-200
-50,-30,679,811,7113,700
-50,-30,5764,-922,8787,800
-50,-30,1026,897,2098,500
-50,-30,9373,263,779,0
-50,-30,1784,944,3722,800
-50,-30,640,-163,9319,-200
-50,-30,9245,-416,7018,-500
-50,-30,522,-522,1424,600
-50,-30,403,-927,5078,-300
-50,-30,8230,-910,3936,-800
-50,-30,2633,-235,7709,900
-50,-30,6840,317,4984,400
-50,-30,7930,654,1323,-500
-50,-30,1104,988,5264,900
-50,-30,695,423,9455,200
-50,-30,9484,621,6238,-100
-50,-30,1372,-725,611,700
-50,-30,2325,-842,3777,-100
-50,-30,6824,651,1161,400
-50,-30,516,31,3753,500
-50,-30,8484,-665,7974,400
-50,-30,4884,204,5706,200
-50,-30,2032,832,9423,200
-50,-30,8685,-183,5057,400
-50,-30,4626,-406,4074,900
-50,-30,2596,-138,7238,-500
-50,-30,3279,692,841,300
-50,-30,7100,-589,1579,100
-50,-30,1829,-741,9204,100
-50,-30,4635,317,3904,-500
-50,-30,7470,-858,7670,800
-50,-30,6282,-459,7625,-200
-50,-30,9984,-665,7123,-900
-50,-30,8207,723,7028,-800
-50,-30,2811,938,6338,-100
-50,-30,9479,-841,7951,200
-50,-30,309,-856,9525,700
-50,-30,9427,-855,636,-1000
-50,-30,253,448,8703,-600
-50,-30,8542,538,2292,900
-50,-30,4955,866,8365,-100
-50,-30,9510,-170,7277,300
-50,-30,3445,141,8030,-800
-50,-30,1281,-769,7271,-100
-50,-30,1137,-655,210,600
-50,-30,6432,321,4245,0
-50,-30,2455,263,1416,300
-50,-30,7539,-444,9334,-500
-50,-30,8406,-747,8077,200
-50,-30,7454,842,125,500
-50,-30,8717,-693,9066,300
-50,-30,6419,-327,5901,800
-50,-30,1720,368,1042,-800
-50,-30,423,670,6028,-500
-50,-30,7539,-819,738,900
-50,-30,6791,-640,6432,-500
-50,-30,4038,805,2314,0
-50,-30,7060,-26,4617,100
-50,-30,6294,-533,1266,-300
-50,-30,1855,2,8826,600
-50,-30,2259,145,6855,500
-50,-30,6017,-359,7804,-500
-50,-20,5356,-319,5515,-400
-50,-20,4821,-916,6085,-800
-50,-20,3763,-782,666,800
-50,-20,3189,846,748,-900
-50,-20,2275,375,3806,-300
-50,-20,4782,-345,9446,-300
-50,-20,7900,341,3918,200
-50,-20,8233,356,2124,-100
-50,-20,9683,745,6268,-900
-50,-20,829,-829,7891,600
-50,-20,5131,-193,5320,-800
-50,-20,7154,-395,4953,400
-50,-20,9423,692,1038,-400
-50,-20,9751,-280,7920,700
-50,-20,5880,187,8720,-1000
-50,-20,9082,196,218,100
-50,-20,9824,-108,9140,-900
-50,-20,9576,279,828,400
-50,-20,6049,302,9038,-500
-50,-20,2704,951,4672,500
-50,-20,328,-88,2651,-400
-50,-20,3073,770,960,100
-50,-20,2683,144,9417,400
-50,-20,6146,633,9072,700
-50,-20,1796,584,3442,700
